date,open,high,low,close,volume,korcom
20201230,152000,153500,151500,153000,1728,-11
20201229,152000,153000,150500,152000,3806,265
20201228,154000,154000,151500,153500,1818,-23
20201224,152500,154000,152500,154000,1075,-19
20201223,154500,154500,150000,153500,3419,-146
20201222,155500,155500,152000,153500,2899,-85
20201221,156500,156500,154000,156000,1757,-15
20201218,154500,157000,154500,157000,1522,-99
20201217,155000,155500,152500,155500,1960,-3
20201216,154500,156000,153500,155000,2742,-109
20201215,156000,156000,152500,155000,2964,17
20201214,158500,160000,155500,156000,4357,-181
20201211,157000,162000,156500,160500,6742,187
20201210,151500,158000,151000,156500,11508,-1296
20201209,149000,151500,148500,151000,7059,-3534
20201208,148500,149500,147500,149000,5635,-3130
20201207,149000,150000,147500,149000,16701,-13761
20201204,154000,154000,148000,148000,17625,-15434
20201203,154000,154000,151500,153500,2752,-848
20201202,150500,154000,149000,153500,3409,-1060
20201201,152000,152000,149500,149500,5895,-4553
20201130,152000,154500,150000,150000,5517,-2884
20201127,151000,153500,150000,151500,4884,-2822
20201126,154000,154500,149000,150500,8114,-4974
20201125,157000,159500,151500,154000,2443,-443
20201124,156000,157500,155000,156500,1270,-113
20201123,154000,156000,151000,154500,1416,32
20201120,158000,158000,153500,154000,2882,-2196
20201119,158500,158500,154500,155500,2510,-969
20201118,159000,160000,158000,158000,453,-14
20201117,158500,159500,157500,158500,729,-23
20201116,157500,158500,154000,158500,2338,-1062
20201113,161500,161500,156500,158500,768,-102
20201112,161500,162000,157500,159000,4254,-1700
20201111,158000,163000,156500,160000,3325,-1575
20201110,161500,162000,156500,158000,1815,-272
20201109,158000,158500,155000,157000,1675,-725
20201106,156000,160000,155000,156000,3995,-2699
20201105,155000,156500,153500,156000,1313,59
20201104,157000,157500,153000,155000,1225,34
20201103,154000,158000,152500,156500,1224,291
20201102,154000,154500,151500,154000,1250,126
20201030,155000,155000,149000,154000,2877,-145
20201029,151500,154500,151500,154000,928,164
20201028,154000,156000,151500,155500,1252,-298
20201027,155000,159000,152000,154000,3699,-245
20201026,158500,160000,155000,155000,3082,-1338
20201023,159000,162000,157000,157000,4018,-98
20201022,161000,162500,159500,159500,1128,103
20201021,160000,161500,159000,161000,959,14
20201020,165000,165000,156500,161000,4833,-853
20201019,166500,166500,161500,162000,1435,-68
20201016,162000,166000,158000,164000,5906,-2247
20201015,165500,166000,160000,162500,4237,-1923
20201014,169500,169500,164000,166000,2020,-127
20201013,177000,177000,166500,169500,3455,-44
20201012,181000,181500,174000,176000,2889,-59
20201008,167000,181500,167000,177000,10027,-1119
20201007,157000,175000,156500,167000,6360,-938
20201006,160000,160000,155000,156000,1869,4
20201005,162000,166000,159000,160000,6989,-3660
20200929,169000,169000,154000,157000,23467,-18180
20200928,144500,149500,144500,149000,358,3
20200925,144000,147000,142000,144500,707,261
20200924,145500,146000,142500,143500,1488,-1084
20200923,150000,150000,143500,146000,2503,-304
20200922,149500,153500,145000,150000,1830,48
20200921,152000,154500,148500,149500,1784,-635
20200918,154500,154500,151000,153500,329,-76
20200917,154000,154500,151500,153000,669,18
20200916,154000,154500,151500,154000,810,-274
20200915,154000,155000,151500,154000,581,38
20200914,150500,154000,150500,154000,1000,-19
20200911,152500,157000,151500,152000,1546,-17
20200910,147500,152000,147500,152000,516,24
20200909,148000,151000,146000,147500,620,-230
20200908,150500,151000,147000,148000,606,-26
20200907,146000,149500,146000,149000,302,-16
20200904,145000,148000,142000,146000,1454,-298
20200903,147500,148000,145000,146500,187,-6
20200902,144000,148000,144000,146500,907,-5
20200901,145500,147500,142000,143500,573,-242
20200831,141500,145000,140500,144500,1202,-4
20200828,142500,145500,140000,141000,1108,-140
20200827,144500,146500,140500,141000,1072,243
20200826,144000,146500,143000,145500,434,-95
20200825,147000,147000,144500,145000,724,-1
20200824,143000,144000,142500,144000,1086,196
20200821,143500,144000,137000,143000,1799,238
20200820,146000,146000,139500,142500,1166,0
20200819,147000,147500,145000,146000,329,-14
20200818,151500,151500,145000,146500,1161,-4
20200814,149000,158000,148500,149000,3351,-2217
20200813,149000,151500,146000,149000,1653,-224
20200812,138500,155500,138500,149000,4607,-316
20200811,137500,140000,137500,139000,1208,-499
20200810,138500,139000,136500,138000,338,-87
20200807,139000,140000,136000,139000,732,-203
20200806,138500,140000,138500,139000,273,-57
20200805,138000,143500,138000,138500,325,-4
20200804,138500,139500,137500,137500,326,-168
20200803,139000,139000,137000,138500,181,-91
